Date/Time , F_3_Z_1: Hazium Concentration
2016-06-02 16:35:00, 0.038
2016-06-02 16:40:00, 0.047
2016-06-02 16:45:00, 0.058
2016-06-02 16:50:00, 0.070
2016-06-02 16:55:00, 0.083
2016-06-02 17:00:00, 0.097
2016-06-02 17:05:00, 0.113
2016-06-02 17:10:00, 0.129
2016-06-02 17:15:00, 0.147
2016-06-02 17:20:00, 0.165
2016-06-02 17:25:00, 0.185
2016-06-02 17:30:00, 0.205
2016-06-02 17:35:00, 0.225
2016-06-02 17:40:00, 0.247
2016-06-02 17:45:00, 0.269
2016-06-02 17:50:00, 0.292
2016-06-02 17:55:00, 0.338
2016-06-02 18:00:00, 0.385
2016-06-02 18:05:00, 0.431
2016-06-02 18:10:00, 0.478
2016-06-02 18:15:00, 0.523
2016-06-02 18:20:00, 0.568
2016-06-02 18:25:00, 0.612
2016-06-02 18:30:00, 0.654
2016-06-02 18:35:00, 0.695
2016-06-02 18:40:00, 0.733
2016-06-02 18:45:00, 0.769
2016-06-02 18:50:00, 0.804
2016-06-02 18:55:00, 0.836
2016-06-02 19:00:00, 0.868
2016-06-02 19:05:00, 0.897
2016-06-02 19:10:00, 0.926
2016-06-02 19:15:00, 0.953
2016-06-02 19:20:00, 0.979
2016-06-02 19:25:00, 1.005
2016-06-02 19:30:00, 1.029
2016-06-02 19:35:00, 1.052
2016-06-02 19:40:00, 1.075
2016-06-02 19:45:00, 1.097
2016-06-02 19:50:00, 1.118
2016-06-02 19:55:00, 1.138
2016-06-02 20:00:00, 1.158
2016-06-02 20:05:00, 1.178
2016-06-02 20:10:00, 1.196
2016-06-02 20:15:00, 1.215
2016-06-02 20:20:00, 1.232
2016-06-02 20:25:00, 1.249
2016-06-02 20:30:00, 1.266
2016-06-02 20:35:00, 1.282
2016-06-02 20:40:00, 1.298
2016-06-02 20:45:00, 1.313
2016-06-02 20:50:00, 1.328
2016-06-02 20:55:00, 1.342
2016-06-02 21:00:00, 1.357
2016-06-02 21:05:00, 1.370
2016-06-02 21:10:00, 1.384
2016-06-02 21:15:00, 1.397
2016-06-02 21:20:00, 1.410
2016-06-02 21:25:00, 1.423
2016-06-02 21:30:00, 1.435
2016-06-02 21:35:00, 1.448
2016-06-02 21:40:00, 1.460
2016-06-02 21:45:00, 1.471
2016-06-02 21:50:00, 1.483
2016-06-02 21:55:00, 1.494
2016-06-02 22:00:00, 1.505
2016-06-02 22:05:00, 1.490
2016-06-02 22:10:00, 1.485
2016-06-02 22:15:00, 1.486
2016-06-02 22:20:00, 1.492
2016-06-02 22:25:00, 1.502
2016-06-02 22:30:00, 1.515
2016-06-02 22:35:00, 1.530
2016-06-02 22:40:00, 1.548
2016-06-02 22:45:00, 1.568
2016-06-02 22:50:00, 1.591
2016-06-02 22:55:00, 1.615
2016-06-02 23:00:00, 1.640
2016-06-02 23:05:00, 1.666
2016-06-02 23:10:00, 1.691
2016-06-02 23:15:00, 1.714
2016-06-02 23:20:00, 1.735
2016-06-02 23:25:00, 1.754
2016-06-02 23:30:00, 1.770
2016-06-02 23:35:00, 1.784
2016-06-02 23:40:00, 1.796
2016-06-02 23:45:00, 1.806
2016-06-02 23:50:00, 1.814
2016-06-02 23:55:00, 1.820
2016-06-03 00:00:00, 1.825
2016-06-03 00:05:00, 1.829
2016-06-03 00:10:00, 1.831
2016-06-03 00:15:00, 1.833
2016-06-03 00:20:00, 1.833
2016-06-03 00:25:00, 1.833
2016-06-03 00:30:00, 1.832
2016-06-03 00:35:00, 1.830
2016-06-03 00:40:00, 1.828
2016-06-03 00:45:00, 1.825
2016-06-03 00:50:00, 1.822
2016-06-03 00:55:00, 1.818
2016-06-03 01:00:00, 1.814
2016-06-03 01:05:00, 1.810
2016-06-03 01:10:00, 1.828
2016-06-03 01:15:00, 1.864
2016-06-03 01:20:00, 1.911
2016-06-03 01:25:00, 1.963
2016-06-03 01:30:00, 2.020
2016-06-03 01:35:00, 2.078
2016-06-03 01:40:00, 2.137
2016-06-03 01:45:00, 2.197
2016-06-03 01:50:00, 2.257
2016-06-03 01:55:00, 2.316
2016-06-03 02:00:00, 2.375
2016-06-03 02:05:00, 2.434
2016-06-03 02:10:00, 2.492
2016-06-03 02:15:00, 2.550
2016-06-03 02:20:00, 2.607
2016-06-03 02:25:00, 2.664
2016-06-03 02:30:00, 2.721
2016-06-03 02:35:00, 2.778
2016-06-03 02:40:00, 2.834
2016-06-03 02:45:00, 2.889
2016-06-03 02:50:00, 2.945
2016-06-03 02:55:00, 3.000
2016-06-03 03:00:00, 3.055
2016-06-03 03:05:00, 3.109
2016-06-03 03:10:00, 3.163
2016-06-03 03:15:00, 3.217
2016-06-03 03:20:00, 3.271
2016-06-03 03:25:00, 3.324
2016-06-03 03:30:00, 3.377
2016-06-03 03:35:00, 3.430
2016-06-03 03:40:00, 3.482
2016-06-03 03:45:00, 3.534
2016-06-03 03:50:00, 3.586
2016-06-03 03:55:00, 3.637
2016-06-03 04:00:00, 3.689
2016-06-03 04:05:00, 3.739
2016-06-03 04:10:00, 3.790
2016-06-03 04:15:00, 3.840
2016-06-03 04:20:00, 3.890
2016-06-03 04:25:00, 3.939
2016-06-03 04:30:00, 3.988
2016-06-03 04:35:00, 4.037
2016-06-03 04:40:00, 4.086
2016-06-03 04:45:00, 4.134
2016-06-03 04:50:00, 4.182
2016-06-03 04:55:00, 4.229
2016-06-03 05:00:00, 4.277
2016-06-03 05:05:00, 4.388
2016-06-03 05:10:00, 4.496
2016-06-03 05:15:00, 4.592
2016-06-03 05:20:00, 4.677
2016-06-03 05:25:00, 4.753
2016-06-03 05:30:00, 4.821
2016-06-03 05:35:00, 4.884
2016-06-03 05:40:00, 4.941
2016-06-03 05:45:00, 4.995
2016-06-03 05:50:00, 5.046
2016-06-03 05:55:00, 5.094
2016-06-03 06:00:00, 5.141
2016-06-03 06:05:00, 5.304
2016-06-03 06:10:00, 5.441
2016-06-03 06:15:00, 5.556
2016-06-03 06:20:00, 5.655
2016-06-03 06:25:00, 5.742
2016-06-03 06:30:00, 5.821
2016-06-03 06:35:00, 5.893
2016-06-03 06:40:00, 5.962
2016-06-03 06:45:00, 6.027
2016-06-03 06:50:00, 6.090
2016-06-03 06:55:00, 6.152
2016-06-03 07:00:00, 6.212
2016-06-03 07:05:00, 6.145
2016-06-03 07:10:00, 6.028
2016-06-03 07:15:00, 5.893
2016-06-03 07:20:00, 5.753
2016-06-03 07:25:00, 5.613
2016-06-03 07:30:00, 5.480
2016-06-03 07:35:00, 5.361
2016-06-03 07:40:00, 5.251
2016-06-03 07:45:00, 5.150
2016-06-03 07:50:00, 5.060
2016-06-03 07:55:00, 4.979
2016-06-03 08:00:00, 4.906
2016-06-03 08:05:00, 4.841
2016-06-03 08:10:00, 4.782
2016-06-03 08:15:00, 4.726
2016-06-03 08:20:00, 4.675
2016-06-03 08:25:00, 4.626
2016-06-03 08:30:00, 4.579
2016-06-03 08:35:00, 4.534
2016-06-03 08:40:00, 4.481
2016-06-03 08:45:00, 4.422
2016-06-03 08:50:00, 4.359
2016-06-03 08:55:00, 4.292
2016-06-03 09:00:00, 4.223
2016-06-03 09:05:00, 4.152
2016-06-03 09:10:00, 4.081
2016-06-03 09:15:00, 4.009
2016-06-03 09:20:00, 3.937
2016-06-03 09:25:00, 3.866
2016-06-03 09:30:00, 3.794
2016-06-03 09:35:00, 3.724
2016-06-03 09:40:00, 3.654
2016-06-03 09:45:00, 3.586
2016-06-03 09:50:00, 3.518
2016-06-03 09:55:00, 3.451
2016-06-03 10:00:00, 3.386
2016-06-03 10:05:00, 3.321
2016-06-03 10:10:00, 3.258
2016-06-03 10:15:00, 3.196
2016-06-03 10:20:00, 3.135
2016-06-03 10:25:00, 3.074
2016-06-03 10:30:00, 3.014
2016-06-03 10:35:00, 2.954
2016-06-03 10:40:00, 2.895
2016-06-03 10:45:00, 2.836
2016-06-03 10:50:00, 2.779
2016-06-03 10:55:00, 2.723
2016-06-03 11:00:00, 2.668
2016-06-03 11:05:00, 2.614
2016-06-03 11:10:00, 2.562
2016-06-03 11:15:00, 2.510
2016-06-03 11:20:00, 2.460
2016-06-03 11:25:00, 2.410
2016-06-03 11:30:00, 2.362
2016-06-03 11:35:00, 2.314
2016-06-03 11:40:00, 2.267
2016-06-03 11:45:00, 2.221
2016-06-03 11:50:00, 2.176
2016-06-03 11:55:00, 2.132
2016-06-03 12:00:00, 2.089
2016-06-03 12:05:00, 2.047
2016-06-03 12:10:00, 2.005
2016-06-03 12:15:00, 1.963
2016-06-03 12:20:00, 1.923
2016-06-03 12:25:00, 1.883
2016-06-03 12:30:00, 1.844
2016-06-03 12:35:00, 1.807
2016-06-03 12:40:00, 1.770
2016-06-03 12:45:00, 1.734
2016-06-03 12:50:00, 1.699
2016-06-03 12:55:00, 1.665
2016-06-03 13:00:00, 1.633
2016-06-03 13:05:00, 1.601
2016-06-03 13:10:00, 1.570
2016-06-03 13:15:00, 1.539
2016-06-03 13:20:00, 1.508
2016-06-03 13:25:00, 1.479
2016-06-03 13:30:00, 1.450
2016-06-03 13:35:00, 1.421
2016-06-03 13:40:00, 1.394
2016-06-03 13:45:00, 1.369
2016-06-03 13:50:00, 1.345
2016-06-03 13:55:00, 1.322
2016-06-03 14:00:00, 1.299
2016-06-03 14:05:00, 1.276
2016-06-03 14:10:00, 1.254
2016-06-03 14:15:00, 1.232
2016-06-03 14:20:00, 1.210
2016-06-03 14:25:00, 1.189
2016-06-03 14:30:00, 1.168
2016-06-03 14:35:00, 1.147
2016-06-03 14:40:00, 1.127
2016-06-03 14:45:00, 1.107
2016-06-03 14:50:00, 1.087
2016-06-03 14:55:00, 1.067
2016-06-03 15:00:00, 1.048
2016-06-03 15:05:00, 1.030
2016-06-03 15:10:00, 1.011
2016-06-03 15:15:00, 0.993
2016-06-03 15:20:00, 0.975
2016-06-03 15:25:00, 0.958
2016-06-03 15:30:00, 0.941
2016-06-03 15:35:00, 0.924
2016-06-03 15:40:00, 0.907
2016-06-03 15:45:00, 0.890
2016-06-03 15:50:00, 0.874
2016-06-03 15:55:00, 0.858
2016-06-03 16:00:00, 0.842
2016-06-03 16:05:00, 0.826
2016-06-03 16:10:00, 0.810
2016-06-03 16:15:00, 0.795
2016-06-03 16:20:00, 0.779
2016-06-03 16:25:00, 0.764
2016-06-03 16:30:00, 0.749
2016-06-03 16:35:00, 0.734
2016-06-03 16:40:00, 0.719
2016-06-03 16:45:00, 0.704
2016-06-03 16:50:00, 0.689
2016-06-03 16:55:00, 0.675
2016-06-03 17:00:00, 0.661
2016-06-03 17:05:00, 0.646
2016-06-03 17:10:00, 0.632
2016-06-03 17:15:00, 0.618
2016-06-03 17:20:00, 0.604
2016-06-03 17:25:00, 0.590
2016-06-03 17:30:00, 0.576
2016-06-03 17:35:00, 0.563
2016-06-03 17:40:00, 0.550
2016-06-03 17:45:00, 0.537
2016-06-03 17:50:00, 0.524
2016-06-03 17:55:00, 0.512
2016-06-03 18:00:00, 0.500
2016-06-03 18:05:00, 0.485
2016-06-03 18:10:00, 0.473
2016-06-03 18:15:00, 0.463
2016-06-03 18:20:00, 0.453
2016-06-03 18:25:00, 0.444
2016-06-03 18:30:00, 0.435
2016-06-03 18:35:00, 0.426
2016-06-03 18:40:00, 0.418
2016-06-03 18:45:00, 0.410
2016-06-03 18:50:00, 0.402
2016-06-03 18:55:00, 0.394
2016-06-03 19:00:00, 0.386
2016-06-03 19:05:00, 0.379
2016-06-03 19:10:00, 0.371
2016-06-03 19:15:00, 0.364
2016-06-03 19:20:00, 0.357
2016-06-03 19:25:00, 0.350
2016-06-03 19:30:00, 0.343
2016-06-03 19:35:00, 0.337
2016-06-03 19:40:00, 0.330
2016-06-03 19:45:00, 0.324
2016-06-03 19:50:00, 0.318
2016-06-03 19:55:00, 0.311
2016-06-03 20:00:00, 0.305
2016-06-03 20:05:00, 0.300
2016-06-03 20:10:00, 0.294
2016-06-03 20:15:00, 0.288
2016-06-03 20:20:00, 0.282
2016-06-03 20:25:00, 0.277
2016-06-03 20:30:00, 0.272
2016-06-03 20:35:00, 0.266
2016-06-03 20:40:00, 0.261
2016-06-03 20:45:00, 0.256
2016-06-03 20:50:00, 0.251
2016-06-03 20:55:00, 0.246
2016-06-03 21:00:00, 0.242
2016-06-03 21:05:00, 0.237
2016-06-03 21:10:00, 0.232
2016-06-03 21:15:00, 0.228
2016-06-03 21:20:00, 0.223
2016-06-03 21:25:00, 0.219
2016-06-03 21:30:00, 0.215
2016-06-03 21:35:00, 0.211
2016-06-03 21:40:00, 0.207
2016-06-03 21:45:00, 0.203
2016-06-03 21:50:00, 0.199
2016-06-03 21:55:00, 0.195
2016-06-03 22:00:00, 0.191
2016-06-03 22:05:00, 0.187
2016-06-03 22:10:00, 0.184
2016-06-03 22:15:00, 0.183
2016-06-03 22:20:00, 0.181
2016-06-03 22:25:00, 0.180
2016-06-03 22:30:00, 0.180
2016-06-03 22:35:00, 0.179
2016-06-03 22:40:00, 0.178
2016-06-03 22:45:00, 0.177
2016-06-03 22:50:00, 0.176
2016-06-03 22:55:00, 0.175
2016-06-03 23:00:00, 0.174
2016-06-03 23:05:00, 0.173
2016-06-03 23:10:00, 0.172
2016-06-03 23:15:00, 0.171
2016-06-03 23:20:00, 0.170
2016-06-03 23:25:00, 0.169
2016-06-03 23:30:00, 0.168
2016-06-03 23:35:00, 0.167
2016-06-03 23:40:00, 0.166
2016-06-03 23:45:00, 0.165
2016-06-03 23:50:00, 0.164
2016-06-03 23:55:00, 0.163
2016-06-04 00:00:00, 0.162
2016-06-04 00:05:00, 0.161
2016-06-04 00:10:00, 0.160
2016-06-04 00:15:00, 0.159
2016-06-04 00:20:00, 0.158
2016-06-04 00:25:00, 0.157
2016-06-04 00:30:00, 0.156
2016-06-04 00:35:00, 0.155
2016-06-04 00:40:00, 0.154
2016-06-04 00:45:00, 0.153
2016-06-04 00:50:00, 0.152
2016-06-04 00:55:00, 0.151
2016-06-04 01:00:00, 0.150
2016-06-04 01:05:00, 0.149
2016-06-04 01:10:00, 0.149
2016-06-04 01:15:00, 0.148
2016-06-04 01:20:00, 0.147
2016-06-04 01:25:00, 0.146
2016-06-04 01:30:00, 0.145
2016-06-04 01:35:00, 0.144
2016-06-04 01:40:00, 0.143
2016-06-04 01:45:00, 0.142
2016-06-04 01:50:00, 0.142
2016-06-04 01:55:00, 0.141
2016-06-04 02:00:00, 0.140
2016-06-04 02:05:00, 0.139
2016-06-04 02:10:00, 0.138
2016-06-04 02:15:00, 0.137
2016-06-04 02:20:00, 0.136
2016-06-04 02:25:00, 0.136
2016-06-04 02:30:00, 0.135
2016-06-04 02:35:00, 0.134
2016-06-04 02:40:00, 0.133
2016-06-04 02:45:00, 0.132
2016-06-04 02:50:00, 0.132
2016-06-04 02:55:00, 0.131
2016-06-04 03:00:00, 0.130
2016-06-04 03:05:00, 0.129
2016-06-04 03:10:00, 0.128
2016-06-04 03:15:00, 0.128
2016-06-04 03:20:00, 0.127
2016-06-04 03:25:00, 0.126
2016-06-04 03:30:00, 0.125
2016-06-04 03:35:00, 0.125
2016-06-04 03:40:00, 0.124
2016-06-04 03:45:00, 0.123
2016-06-04 03:50:00, 0.122
2016-06-04 03:55:00, 0.122
2016-06-04 04:00:00, 0.121
2016-06-04 04:05:00, 0.120
2016-06-04 04:10:00, 0.119
2016-06-04 04:15:00, 0.119
2016-06-04 04:20:00, 0.118
2016-06-04 04:25:00, 0.117
2016-06-04 04:30:00, 0.116
2016-06-04 04:35:00, 0.116
2016-06-04 04:40:00, 0.115
2016-06-04 04:45:00, 0.114
2016-06-04 04:50:00, 0.114
2016-06-04 04:55:00, 0.113
2016-06-04 05:00:00, 0.112
2016-06-04 05:05:00, 0.112
2016-06-04 05:10:00, 0.111
2016-06-04 05:15:00, 0.110
2016-06-04 05:20:00, 0.110
2016-06-04 05:25:00, 0.109
2016-06-04 05:30:00, 0.108
2016-06-04 05:35:00, 0.108
2016-06-04 05:40:00, 0.107
2016-06-04 05:45:00, 0.106
2016-06-04 05:50:00, 0.106
2016-06-04 05:55:00, 0.105
2016-06-04 06:00:00, 0.104
2016-06-04 06:05:00, 0.106
2016-06-04 06:10:00, 0.106
2016-06-04 06:15:00, 0.107
2016-06-04 06:20:00, 0.107
2016-06-04 06:25:00, 0.107
2016-06-04 06:30:00, 0.107
2016-06-04 06:35:00, 0.107
2016-06-04 06:40:00, 0.107
2016-06-04 06:45:00, 0.107
2016-06-04 06:50:00, 0.107
2016-06-04 06:55:00, 0.107
2016-06-04 07:00:00, 0.107
2016-06-04 07:05:00, 0.105
2016-06-04 07:10:00, 0.103
2016-06-04 07:15:00, 0.101
2016-06-04 07:20:00, 0.099
2016-06-04 07:25:00, 0.096
2016-06-04 07:30:00, 0.094
2016-06-04 07:35:00, 0.092
2016-06-04 07:40:00, 0.090
2016-06-04 07:45:00, 0.088
2016-06-04 07:50:00, 0.086
2016-06-04 07:55:00, 0.085
2016-06-04 08:00:00, 0.083
2016-06-04 08:05:00, 0.081
2016-06-04 08:10:00, 0.080
2016-06-04 08:15:00, 0.078
2016-06-04 08:20:00, 0.077
2016-06-04 08:25:00, 0.075
2016-06-04 08:30:00, 0.074
2016-06-04 08:35:00, 0.072
2016-06-04 08:40:00, 0.071
2016-06-04 08:45:00, 0.069
2016-06-04 08:50:00, 0.068
2016-06-04 08:55:00, 0.067
2016-06-04 09:00:00, 0.065
2016-06-04 09:05:00, 0.064
2016-06-04 09:10:00, 0.063
2016-06-04 09:15:00, 0.062
2016-06-04 09:20:00, 0.060
2016-06-04 09:25:00, 0.059
2016-06-04 09:30:00, 0.058
2016-06-04 09:35:00, 0.057
2016-06-04 09:40:00, 0.056
2016-06-04 09:45:00, 0.055
2016-06-04 09:50:00, 0.054
2016-06-04 09:55:00, 0.053
2016-06-04 10:00:00, 0.052
2016-06-04 10:05:00, 0.051
2016-06-04 10:10:00, 0.050
2016-06-04 10:15:00, 0.049
2016-06-04 10:20:00, 0.048
2016-06-04 10:25:00, 0.047
2016-06-04 10:30:00, 0.046
2016-06-04 10:35:00, 0.045
2016-06-04 10:40:00, 0.044
2016-06-04 10:45:00, 0.043
2016-06-04 10:50:00, 0.043
2016-06-04 10:55:00, 0.042
2016-06-04 11:00:00, 0.041
2016-06-04 11:05:00, 0.040
2016-06-04 11:10:00, 0.039
2016-06-04 11:15:00, 0.039
2016-06-04 11:20:00, 0.038
2016-06-04 11:25:00, 0.037
2016-06-04 11:30:00, 0.036
2016-06-04 11:35:00, 0.036
2016-06-04 11:40:00, 0.035
2016-06-04 11:45:00, 0.034
2016-06-04 11:50:00, 0.034
2016-06-04 11:55:00, 0.033
2016-06-04 12:00:00, 0.032
2016-06-04 12:05:00, 0.032
2016-06-04 12:10:00, 0.031
2016-06-04 12:15:00, 0.031
2016-06-04 12:20:00, 0.030
2016-06-04 12:25:00, 0.029
2016-06-04 12:30:00, 0.029
2016-06-04 12:35:00, 0.028
2016-06-04 12:40:00, 0.028
2016-06-04 12:45:00, 0.027
2016-06-04 12:50:00, 0.027
2016-06-04 12:55:00, 0.026
2016-06-04 13:00:00, 0.026
2016-06-04 13:05:00, 0.025
2016-06-04 13:10:00, 0.025
2016-06-04 13:15:00, 0.024
2016-06-04 13:20:00, 0.024
2016-06-04 13:25:00, 0.023
2016-06-04 13:30:00, 0.023
2016-06-04 13:35:00, 0.022
2016-06-04 13:40:00, 0.022
2016-06-04 13:45:00, 0.021
2016-06-04 13:50:00, 0.021
2016-06-04 13:55:00, 0.021
2016-06-04 14:00:00, 0.020
2016-06-04 14:05:00, 0.020
2016-06-04 14:10:00, 0.019
2016-06-04 14:15:00, 0.019
2016-06-04 14:20:00, 0.019
2016-06-04 14:25:00, 0.018
2016-06-04 14:30:00, 0.018
2016-06-04 14:35:00, 0.018
2016-06-04 14:40:00, 0.017
2016-06-04 14:45:00, 0.017
2016-06-04 14:50:00, 0.017
2016-06-04 14:55:00, 0.016
2016-06-04 15:00:00, 0.016
2016-06-04 15:05:00, 0.016
2016-06-04 15:10:00, 0.015
2016-06-04 15:15:00, 0.015
2016-06-04 15:20:00, 0.015
2016-06-04 15:25:00, 0.014
2016-06-04 15:30:00, 0.014
2016-06-04 15:35:00, 0.014
2016-06-04 15:40:00, 0.014
2016-06-04 15:45:00, 0.013
2016-06-04 15:50:00, 0.013
2016-06-04 15:55:00, 0.013
2016-06-04 16:00:00, 0.013
2016-06-04 16:05:00, 0.012
2016-06-04 16:10:00, 0.012
2016-06-04 16:15:00, 0.012
2016-06-04 16:20:00, 0.012
2016-06-04 16:25:00, 0.011
2016-06-04 16:30:00, 0.011
2016-06-04 16:35:00, 0.011
2016-06-04 16:40:00, 0.011
2016-06-04 16:45:00, 0.011
2016-06-04 16:50:00, 0.010
2016-06-04 16:55:00, 0.010
2016-06-04 17:00:00, 0.010
2016-06-04 17:05:00, 0.010
2016-06-04 17:10:00, 0.010
2016-06-04 17:15:00, 0.010
2016-06-04 17:20:00, 0.010
2016-06-04 17:25:00, 0.010
2016-06-04 17:30:00, 0.010
2016-06-04 17:35:00, 0.010
2016-06-04 17:40:00, 0.010
2016-06-04 17:45:00, 0.010
2016-06-04 17:50:00, 0.010
2016-06-04 17:55:00, 0.010
2016-06-04 18:00:00, 0.010
2016-06-04 18:05:00, 0.010
2016-06-04 18:10:00, 0.010
2016-06-04 18:15:00, 0.010
2016-06-04 18:20:00, 0.009
2016-06-04 18:25:00, 0.009
2016-06-04 18:30:00, 0.009
2016-06-04 18:35:00, 0.009
2016-06-04 18:40:00, 0.009
2016-06-04 18:45:00, 0.009
2016-06-04 18:50:00, 0.009
2016-06-04 18:55:00, 0.009
2016-06-04 19:00:00, 0.009
2016-06-04 19:05:00, 0.009
2016-06-04 19:10:00, 0.009
2016-06-04 19:15:00, 0.009
2016-06-04 19:20:00, 0.009
2016-06-04 19:25:00, 0.009
2016-06-04 19:30:00, 0.009
2016-06-04 19:35:00, 0.009
2016-06-04 19:40:00, 0.009
2016-06-04 19:45:00, 0.008
2016-06-04 19:50:00, 0.008
2016-06-04 19:55:00, 0.008
2016-06-04 20:00:00, 0.008
2016-06-04 20:05:00, 0.008
2016-06-04 20:10:00, 0.008
2016-06-04 20:15:00, 0.008
2016-06-04 20:20:00, 0.008
2016-06-04 20:25:00, 0.008
2016-06-04 20:30:00, 0.008
2016-06-04 20:35:00, 0.008
2016-06-04 20:40:00, 0.008
2016-06-04 20:45:00, 0.008
2016-06-04 20:50:00, 0.008
2016-06-04 20:55:00, 0.008
2016-06-04 21:00:00, 0.008
2016-06-04 21:05:00, 0.008
2016-06-04 21:10:00, 0.008
2016-06-04 21:15:00, 0.008
2016-06-04 21:20:00, 0.008
2016-06-04 21:25:00, 0.007
2016-06-04 21:30:00, 0.007
2016-06-04 21:35:00, 0.007
2016-06-04 21:40:00, 0.007
2016-06-04 21:45:00, 0.007
2016-06-04 21:50:00, 0.007
2016-06-04 21:55:00, 0.007
2016-06-04 22:00:00, 0.007
2016-06-04 22:05:00, 0.007
2016-06-04 22:10:00, 0.007
2016-06-04 22:15:00, 0.007
2016-06-04 22:20:00, 0.007
2016-06-04 22:25:00, 0.007
2016-06-04 22:30:00, 0.007
2016-06-04 22:35:00, 0.007
2016-06-04 22:40:00, 0.007
2016-06-04 22:45:00, 0.007
2016-06-04 22:50:00, 0.007
2016-06-04 22:55:00, 0.007
2016-06-04 23:00:00, 0.007
2016-06-04 23:05:00, 0.007
2016-06-04 23:10:00, 0.007
2016-06-04 23:15:00, 0.007
2016-06-04 23:20:00, 0.007
2016-06-04 23:25:00, 0.006
2016-06-04 23:30:00, 0.006
2016-06-04 23:35:00, 0.006
2016-06-04 23:40:00, 0.006
2016-06-04 23:45:00, 0.006
2016-06-04 23:50:00, 0.006
2016-06-04 23:55:00, 0.006
2016-06-05 00:00:00, 0.006
2016-06-05 00:05:00, 0.006
2016-06-05 00:10:00, 0.006
2016-06-05 00:15:00, 0.006
2016-06-05 00:20:00, 0.006
2016-06-05 00:25:00, 0.006
2016-06-05 00:30:00, 0.006
2016-06-05 00:35:00, 0.006
2016-06-05 00:40:00, 0.006
2016-06-05 00:45:00, 0.006
2016-06-05 00:50:00, 0.006
2016-06-05 00:55:00, 0.006
2016-06-05 01:00:00, 0.006
2016-06-05 01:05:00, 0.006
2016-06-05 01:10:00, 0.006
2016-06-05 01:15:00, 0.006
2016-06-05 01:20:00, 0.006
2016-06-05 01:25:00, 0.006
2016-06-05 01:30:00, 0.006
2016-06-05 01:35:00, 0.006
2016-06-05 01:40:00, 0.005
2016-06-05 01:45:00, 0.005
2016-06-05 01:50:00, 0.005
2016-06-05 01:55:00, 0.005
2016-06-05 02:00:00, 0.005
2016-06-05 02:05:00, 0.005
2016-06-05 02:10:00, 0.005
2016-06-05 02:15:00, 0.005
2016-06-05 02:20:00, 0.005
2016-06-05 02:25:00, 0.005
2016-06-05 02:30:00, 0.005
2016-06-05 02:35:00, 0.005
2016-06-05 02:40:00, 0.005
2016-06-05 02:45:00, 0.005
2016-06-05 02:50:00, 0.005
2016-06-05 02:55:00, 0.005
2016-06-05 03:00:00, 0.005
2016-06-05 03:05:00, 0.005
2016-06-05 03:10:00, 0.005
2016-06-05 03:15:00, 0.005
2016-06-05 03:20:00, 0.005
2016-06-05 03:25:00, 0.005
2016-06-05 03:30:00, 0.005
2016-06-05 03:35:00, 0.005
2016-06-05 03:40:00, 0.005
2016-06-05 03:45:00, 0.005
2016-06-05 03:50:00, 0.005
2016-06-05 03:55:00, 0.005
2016-06-05 04:00:00, 0.005
2016-06-05 04:05:00, 0.005
2016-06-05 04:10:00, 0.005
2016-06-05 04:15:00, 0.005
2016-06-05 04:20:00, 0.005
2016-06-05 04:25:00, 0.004
2016-06-05 04:30:00, 0.004
2016-06-05 04:35:00, 0.004
2016-06-05 04:40:00, 0.004
2016-06-05 04:45:00, 0.004
2016-06-05 04:50:00, 0.004
2016-06-05 04:55:00, 0.004
2016-06-05 05:00:00, 0.004
2016-06-05 05:05:00, 0.004
2016-06-05 05:10:00, 0.004
2016-06-05 05:15:00, 0.004
2016-06-05 05:20:00, 0.004
2016-06-05 05:25:00, 0.004
2016-06-05 05:30:00, 0.004
2016-06-05 05:35:00, 0.004
2016-06-05 05:40:00, 0.004
2016-06-05 05:45:00, 0.004
2016-06-05 05:50:00, 0.004
2016-06-05 05:55:00, 0.004
2016-06-05 06:00:00, 0.004
2016-06-05 06:05:00, 0.004
2016-06-05 06:10:00, 0.004
2016-06-05 06:15:00, 0.004
2016-06-05 06:20:00, 0.004
2016-06-05 06:25:00, 0.004
2016-06-05 06:30:00, 0.004
2016-06-05 06:35:00, 0.004
2016-06-05 06:40:00, 0.004
2016-06-05 06:45:00, 0.004
2016-06-05 06:50:00, 0.004
2016-06-05 06:55:00, 0.004
2016-06-05 07:00:00, 0.004
2016-06-05 07:05:00, 0.004
2016-06-05 07:10:00, 0.004
2016-06-05 07:15:00, 0.004
2016-06-05 07:20:00, 0.004
2016-06-05 07:25:00, 0.004
2016-06-05 07:30:00, 0.004
2016-06-05 07:35:00, 0.004
2016-06-05 07:40:00, 0.004
2016-06-05 07:45:00, 0.004
2016-06-05 07:50:00, 0.004
2016-06-05 07:55:00, 0.003
2016-06-05 08:00:00, 0.003
2016-06-05 08:05:00, 0.003
2016-06-05 08:10:00, 0.003
2016-06-05 08:15:00, 0.003
2016-06-05 08:20:00, 0.003
2016-06-05 08:25:00, 0.003
2016-06-05 08:30:00, 0.003
2016-06-05 08:35:00, 0.003
2016-06-05 08:40:00, 0.003
2016-06-05 08:45:00, 0.003
2016-06-05 08:50:00, 0.003
2016-06-05 08:55:00, 0.003
2016-06-05 09:00:00, 0.003
2016-06-05 09:05:00, 0.003
2016-06-05 09:10:00, 0.003
