timestamp, type, prox-id, floor, x, y
2016-06-02 14:38:00, mobile-prox, ostrum001, 3, 15, 73
2016-06-02 14:38:00, mobile-prox, ostrum001, 3, 15, 73
2016-06-02 14:38:00, mobile-prox, ostrum001, 3, 15, 73
2016-06-02 14:38:00, mobile-prox, ostrum001, 3, 15, 73
2016-06-02 14:38:00, mobile-prox, fresumir001, 3, 21, 69
2016-06-02 14:38:00, mobile-prox, ostrum001, 3, 15, 73
2016-06-02 14:38:00, mobile-prox, llagos001, 3, 15, 68
2016-06-02 14:38:00, mobile-prox, fresumir001, 3, 21, 69
2016-06-02 14:38:00, mobile-prox, fresumir001, 3, 21, 69
2016-06-02 14:38:00, mobile-prox, llagos001, 3, 15, 68
2016-06-02 14:38:00, mobile-prox, llagos001, 3, 15, 68
2016-06-02 14:38:00, mobile-prox, fresumir001, 3, 21, 69
2016-06-02 14:38:00, mobile-prox, fresumir001, 3, 21, 69
2016-06-02 14:38:00, mobile-prox, llagos001, 3, 15, 68
2016-06-02 14:38:00, mobile-prox, lcarrara001, 3, 21, 64
2016-06-02 14:38:00, mobile-prox, llagos001, 3, 15, 68
2016-06-02 14:38:00, mobile-prox, lcarrara001, 3, 21, 64
2016-06-02 14:38:00, mobile-prox, lcarrara001, 3, 21, 64
2016-06-02 14:38:00, mobile-prox, lcarrara001, 3, 21, 64
2016-06-02 14:38:00, mobile-prox, lcarrara001, 3, 21, 64
2016-06-02 14:39:00, mobile-prox, ncelio001, 3, 21, 49
2016-06-02 14:39:00, mobile-prox, ncelio001, 3, 21, 49
2016-06-02 14:39:00, mobile-prox, ncelio001, 3, 21, 49
2016-06-02 14:39:00, mobile-prox, ncelio001, 3, 21, 49
2016-06-02 14:39:00, mobile-prox, ncelio001, 3, 21, 49
2016-06-02 14:39:00, mobile-prox, sflecha001, 3, 21, 27
2016-06-02 14:39:00, mobile-prox, sflecha001, 3, 21, 27
2016-06-02 14:39:00, mobile-prox, sflecha001, 3, 21, 27
2016-06-02 14:39:00, mobile-prox, sflecha001, 3, 21, 27
2016-06-02 14:39:00, mobile-prox, sflecha001, 3, 21, 27
2016-06-02 14:39:00, mobile-prox, eedward001, 3, 15, 21
2016-06-02 14:39:00, mobile-prox, eedward001, 3, 15, 21
2016-06-02 14:39:00, mobile-prox, eedward001, 3, 15, 21
2016-06-02 14:39:00, mobile-prox, eedward001, 3, 15, 21
2016-06-02 14:39:00, mobile-prox, eedward001, 3, 15, 21
2016-06-02 14:39:00, mobile-prox, pbeebe001, 3, 25, 15
2016-06-02 14:39:00, mobile-prox, pbeebe001, 3, 25, 15
2016-06-02 14:39:00, mobile-prox, pbeebe001, 3, 25, 15
2016-06-02 14:39:00, mobile-prox, pbeebe001, 3, 25, 15
2016-06-02 14:39:00, mobile-prox, pbeebe001, 3, 25, 15
2016-06-02 14:40:00, mobile-prox, pratigan001, 3, 40, 21
2016-06-02 14:40:00, mobile-prox, pratigan001, 3, 40, 21
2016-06-02 14:40:00, mobile-prox, pratigan001, 3, 40, 21
2016-06-02 14:40:00, mobile-prox, pratigan001, 3, 40, 21
2016-06-02 14:40:00, mobile-prox, pratigan001, 3, 40, 21
2016-06-02 14:40:00, mobile-prox, lorosco001, 3, 45, 15
2016-06-02 14:40:00, mobile-prox, lorosco001, 3, 45, 15
2016-06-02 14:40:00, mobile-prox, lorosco001, 3, 45, 15
2016-06-02 14:40:00, mobile-prox, lorosco001, 3, 45, 15
2016-06-02 14:40:00, mobile-prox, lorosco001, 3, 45, 15
2016-06-02 14:40:00, mobile-prox, pyoung002, 3, 50, 15
2016-06-02 14:40:00, mobile-prox, pyoung002, 3, 50, 15
2016-06-02 14:40:00, mobile-prox, pyoung002, 3, 50, 15
2016-06-02 14:40:00, mobile-prox, pyoung002, 3, 50, 15
2016-06-02 14:40:00, mobile-prox, pyoung002, 3, 50, 15
2016-06-02 14:40:00, mobile-prox, gflorez004, 3, 85, 15
2016-06-02 14:40:00, mobile-prox, gflorez004, 3, 85, 15
2016-06-02 14:40:00, mobile-prox, gflorez004, 3, 85, 15
2016-06-02 14:40:00, mobile-prox, gflorez004, 3, 85, 15
2016-06-02 14:40:00, mobile-prox, gflorez004, 3, 85, 15
2016-06-02 14:41:00, mobile-prox, hblue001, 3, 105, 15
2016-06-02 14:41:00, mobile-prox, hblue001, 3, 105, 15
2016-06-02 14:41:00, mobile-prox, hblue001, 3, 105, 15
2016-06-02 14:41:00, mobile-prox, hblue001, 3, 105, 15
2016-06-02 14:41:00, mobile-prox, hblue001, 3, 105, 15
2016-06-02 14:41:00, mobile-prox, eklinger001, 3, 115, 15
2016-06-02 14:41:00, mobile-prox, eklinger001, 3, 115, 15
2016-06-02 14:41:00, mobile-prox, eklinger001, 3, 115, 15
2016-06-02 14:41:00, mobile-prox, eklinger001, 3, 115, 15
2016-06-02 14:41:00, mobile-prox, eklinger001, 3, 115, 15
2016-06-02 14:41:00, mobile-prox, bovan001, 3, 120, 15
2016-06-02 14:41:00, mobile-prox, bovan001, 3, 120, 15
2016-06-02 14:41:00, mobile-prox, bovan001, 3, 120, 15
2016-06-02 14:41:00, mobile-prox, bovan001, 3, 120, 15
2016-06-02 14:42:00, mobile-prox, wvasco001, 3, 116, 95
2016-06-02 14:42:00, mobile-prox, wvasco001, 3, 116, 95
2016-06-02 14:42:00, mobile-prox, wvasco001, 3, 116, 95
2016-06-02 14:42:00, mobile-prox, wvasco001, 3, 116, 95
2016-06-02 14:42:00, mobile-prox, wvasco001, 3, 116, 95
2016-06-02 14:43:00, mobile-prox, epavone001, 3, 106, 95
2016-06-02 14:44:00, mobile-prox, clais001, 3, 73, 82
2016-06-02 14:44:00, mobile-prox, clais001, 3, 73, 82
2016-06-02 14:44:00, mobile-prox, clais001, 3, 73, 82
2016-06-02 14:44:00, mobile-prox, clais001, 3, 73, 82
2016-06-02 14:44:00, mobile-prox, clais001, 3, 73, 82
2016-06-02 14:44:00, mobile-prox, tseifert001, 3, 73, 77
2016-06-02 14:44:00, mobile-prox, tseifert001, 3, 73, 77
2016-06-02 14:44:00, mobile-prox, tseifert001, 3, 73, 77
2016-06-02 14:44:00, mobile-prox, tseifert001, 3, 73, 77
2016-06-02 14:44:00, mobile-prox, tseifert001, 3, 73, 77
2016-06-02 14:45:00, mobile-prox, aribera001, 3, 47, 95
2016-06-02 14:45:00, mobile-prox, aribera001, 3, 47, 95
2016-06-02 14:45:00, mobile-prox, aribera001, 3, 47, 95
2016-06-02 14:45:00, mobile-prox, aribera001, 3, 47, 95
2016-06-02 14:45:00, mobile-prox, aribera001, 3, 47, 95
2016-06-02 14:45:00, mobile-prox, ibarranco001, 3, 53, 95
2016-06-02 14:45:00, mobile-prox, acampo001, 3, 53, 95
2016-06-02 14:45:00, mobile-prox, ibarranco001, 3, 53, 95
2016-06-02 14:45:00, mobile-prox, acampo001, 3, 53, 95
2016-06-02 14:45:00, mobile-prox, acampo001, 3, 53, 95
2016-06-02 14:45:00, mobile-prox, ibarranco001, 3, 53, 95
2016-06-02 14:45:00, mobile-prox, acampo001, 3, 53, 95
2016-06-02 14:45:00, mobile-prox, ibarranco001, 3, 53, 95
2016-06-02 14:45:00, mobile-prox, ibarranco001, 3, 53, 95
2016-06-02 14:45:00, mobile-prox, acampo001, 3, 53, 95
2016-06-02 14:46:00, mobile-prox, rpantanal001, 3, 101, 95
2016-06-02 14:46:00, mobile-prox, rpantanal001, 3, 101, 95
2016-06-02 14:46:00, mobile-prox, rpantanal001, 3, 101, 95
2016-06-02 14:46:00, mobile-prox, rpantanal001, 3, 101, 95
2016-06-02 14:46:00, mobile-prox, rpantanal001, 3, 101, 95
2016-06-02 14:46:00, mobile-prox, epavone001, 3, 106, 95
2016-06-02 14:46:00, mobile-prox, epavone001, 3, 106, 95
2016-06-02 14:46:00, mobile-prox, epavone001, 3, 106, 95
2016-06-02 14:46:00, mobile-prox, epavone001, 3, 106, 95
2016-06-02 14:46:00, mobile-prox, epavone001, 3, 106, 95
2016-06-02 14:55:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-02 14:55:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-02 14:55:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-02 14:55:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-02 14:55:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-02 14:55:00, mobile-prox, vlagos001, 1, 174, 15
2016-06-02 14:55:00, mobile-prox, vlagos001, 1, 174, 15
2016-06-02 14:55:00, mobile-prox, vlagos001, 1, 174, 15
2016-06-02 14:55:00, mobile-prox, vlagos001, 1, 174, 15
2016-06-02 14:55:00, mobile-prox, vlagos001, 1, 174, 15
2016-06-02 14:55:00, mobile-prox, vlagos001, 1, 174, 15
2016-06-03 09:00:00, mobile-prox, vlagos001, 1, 174, 15
2016-06-03 09:00:00, mobile-prox, vlagos001, 1, 174, 15
2016-06-03 09:00:00, mobile-prox, vlagos001, 1, 174, 15
2016-06-03 09:00:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-03 09:00:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-03 09:00:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-03 09:00:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-03 09:00:00, mobile-prox, sfusil001, 1, 165, 15
2016-06-03 09:07:00, mobile-prox, fbalas001, 2, 42, 73
2016-06-03 09:07:00, mobile-prox, fbalas001, 2, 42, 73
2016-06-03 09:07:00, mobile-prox, fbalas001, 2, 42, 73
2016-06-03 09:07:00, mobile-prox, fbalas001, 2, 42, 73
2016-06-03 09:07:00, mobile-prox, fbalas001, 2, 42, 73
2016-06-03 09:07:00, mobile-prox, bfrente001, 2, 42, 87
2016-06-03 09:07:00, mobile-prox, bfrente001, 2, 42, 87
2016-06-03 09:07:00, mobile-prox, bfrente001, 2, 42, 87
2016-06-03 09:07:00, mobile-prox, bfrente001, 2, 42, 87
2016-06-03 09:07:00, mobile-prox, bfrente001, 2, 42, 87
2016-06-03 09:07:00, mobile-prox, rmieshaber001, 2, 22, 95
2016-06-03 09:07:00, mobile-prox, rmieshaber001, 2, 22, 95
2016-06-03 09:07:00, mobile-prox, rmieshaber001, 2, 22, 95
2016-06-03 09:07:00, mobile-prox, rmieshaber001, 2, 22, 95
2016-06-03 09:07:00, mobile-prox, rmieshaber001, 2, 22, 95
2016-06-03 09:08:00, mobile-prox, tbattles001, 2, 15, 83
2016-06-03 09:08:00, mobile-prox, tbattles001, 2, 15, 83
2016-06-03 09:08:00, mobile-prox, tbattles001, 2, 15, 83
2016-06-03 09:08:00, mobile-prox, eminto001, 2, 21, 81
2016-06-03 09:08:00, mobile-prox, eminto001, 2, 21, 81
2016-06-03 09:08:00, mobile-prox, tbattles001, 2, 15, 83
2016-06-03 09:08:00, mobile-prox, eminto001, 2, 21, 81
2016-06-03 09:08:00, mobile-prox, tbattles001, 2, 15, 83
2016-06-03 09:08:00, mobile-prox, eminto001, 2, 21, 81
2016-06-03 09:08:00, mobile-prox, eminto001, 2, 21, 81
2016-06-03 09:08:00, mobile-prox, thagan001, 2, 21, 70
2016-06-03 09:08:00, mobile-prox, thagan001, 2, 21, 70
2016-06-03 09:08:00, mobile-prox, thagan001, 2, 21, 70
2016-06-03 09:08:00, mobile-prox, thagan001, 2, 21, 70
2016-06-03 09:08:00, mobile-prox, thagan001, 2, 21, 70
2016-06-03 09:08:00, mobile-prox, anubarron001, 2, 21, 64
2016-06-03 09:08:00, mobile-prox, anubarron001, 2, 21, 64
2016-06-03 09:08:00, mobile-prox, anubarron001, 2, 21, 64
2016-06-03 09:08:00, mobile-prox, anubarron001, 2, 21, 64
2016-06-03 09:08:00, mobile-prox, anubarron001, 2, 21, 64
2016-06-03 09:08:00, mobile-prox, avico001, 2, 15, 59
2016-06-03 09:08:00, mobile-prox, avico001, 2, 15, 59
2016-06-03 09:08:00, mobile-prox, avico001, 2, 15, 59
2016-06-03 09:08:00, mobile-prox, avico001, 2, 15, 59
2016-06-03 09:08:00, mobile-prox, avico001, 2, 15, 59
2016-06-03 09:08:00, mobile-prox, btempestad001, 2, 21, 49
2016-06-03 09:08:00, mobile-prox, btempestad001, 2, 21, 49
2016-06-03 09:08:00, mobile-prox, btempestad001, 2, 21, 49
2016-06-03 09:08:00, mobile-prox, btempestad001, 2, 21, 49
2016-06-03 09:08:00, mobile-prox, btempestad001, 2, 21, 49
2016-06-03 09:08:00, mobile-prox, eorilla001, 2, 15, 39
2016-06-03 09:08:00, mobile-prox, eorilla001, 2, 15, 39
2016-06-03 09:08:00, mobile-prox, eorilla001, 2, 15, 39
2016-06-03 09:08:00, mobile-prox, eorilla001, 2, 15, 39
2016-06-03 09:08:00, mobile-prox, eorilla001, 2, 15, 39
2016-06-03 09:08:00, mobile-prox, jholly001, 2, 15, 29
2016-06-03 09:08:00, mobile-prox, jholly001, 2, 15, 29
2016-06-03 09:09:00, mobile-prox, jholly001, 2, 15, 29
2016-06-03 09:09:00, mobile-prox, jholly001, 2, 15, 29
2016-06-03 09:09:00, mobile-prox, jholly001, 2, 15, 29
2016-06-03 09:09:00, mobile-prox, monda001, 2, 15, 17
2016-06-03 09:09:00, mobile-prox, vfrente001, 2, 18, 15
2016-06-03 09:09:00, mobile-prox, monda001, 2, 15, 17
2016-06-03 09:09:00, mobile-prox, vfrente001, 2, 18, 15
2016-06-03 09:09:00, mobile-prox, vfrente001, 2, 18, 15
2016-06-03 09:09:00, mobile-prox, vfrente001, 2, 18, 15
2016-06-03 09:09:00, mobile-prox, tcarrara001, 2, 30, 15
2016-06-03 09:09:00, mobile-prox, tcarrara001, 2, 30, 15
2016-06-03 09:09:00, mobile-prox, tcarrara001, 2, 30, 15
2016-06-03 09:09:00, mobile-prox, tcarrara001, 2, 30, 15
2016-06-03 09:09:00, mobile-prox, tcarrara001, 2, 30, 15
2016-06-03 09:09:00, mobile-prox, malinai001, 2, 40, 15
2016-06-03 09:09:00, mobile-prox, malinai001, 2, 40, 15
2016-06-03 09:09:00, mobile-prox, malinai001, 2, 40, 15
2016-06-03 09:09:00, mobile-prox, malinai001, 2, 40, 15
2016-06-03 09:09:00, mobile-prox, malinai001, 2, 40, 15
2016-06-03 09:10:00, mobile-prox, korilla001, 2, 85, 15
2016-06-03 09:10:00, mobile-prox, korilla001, 2, 85, 15
2016-06-03 09:10:00, mobile-prox, korilla001, 2, 85, 15
2016-06-03 09:10:00, mobile-prox, korilla001, 2, 85, 15
2016-06-03 09:10:00, mobile-prox, korilla001, 2, 85, 15
2016-06-03 09:10:00, mobile-prox, bmullen001, 2, 115, 15
2016-06-03 09:10:00, mobile-prox, bmullen001, 2, 115, 15
2016-06-03 09:10:00, mobile-prox, bmullen001, 2, 115, 15
2016-06-03 09:10:00, mobile-prox, bmullen001, 2, 115, 15
2016-06-03 09:10:00, mobile-prox, bmullen001, 2, 115, 15
2016-06-03 09:11:00, mobile-prox, cshipp001, 2, 135, 15
2016-06-03 09:11:00, mobile-prox, cshipp001, 2, 135, 15
2016-06-03 09:11:00, mobile-prox, cshipp001, 2, 135, 15
2016-06-03 09:11:00, mobile-prox, cshipp001, 2, 135, 15
2016-06-03 09:11:00, mobile-prox, cshipp001, 2, 135, 15
2016-06-03 09:11:00, mobile-prox, ahafon001, 2, 155, 15
2016-06-03 09:11:00, mobile-prox, ahafon001, 2, 155, 15
2016-06-03 09:11:00, mobile-prox, ahafon001, 2, 155, 15
2016-06-03 09:11:00, mobile-prox, ahafon001, 2, 155, 15
2016-06-03 09:11:00, mobile-prox, ahafon001, 2, 155, 15
2016-06-03 09:11:00, mobile-prox, cmorluniau001, 2, 160, 15
2016-06-03 09:11:00, mobile-prox, cmorluniau001, 2, 160, 15
2016-06-03 09:11:00, mobile-prox, cmorluniau001, 2, 160, 15
2016-06-03 09:11:00, mobile-prox, cmorluniau001, 2, 160, 15
2016-06-03 09:11:00, mobile-prox, cmorluniau001, 2, 160, 15
2016-06-03 09:12:00, mobile-prox, hmies001, 2, 174, 43
2016-06-03 09:12:00, mobile-prox, hmies001, 2, 174, 43
2016-06-03 09:12:00, mobile-prox, hmies001, 2, 174, 43
2016-06-03 09:12:00, mobile-prox, hmies001, 2, 174, 43
2016-06-03 09:12:00, mobile-prox, hmies001, 2, 174, 43
2016-06-03 09:13:00, mobile-prox, chawelon001, 2, 174, 53
2016-06-03 09:13:00, mobile-prox, chawelon001, 2, 174, 53
2016-06-03 09:13:00, mobile-prox, chawelon001, 2, 174, 53
2016-06-03 09:13:00, mobile-prox, chawelon001, 2, 174, 53
2016-06-03 09:13:00, mobile-prox, junger001, 2, 168, 57
2016-06-03 09:13:00, mobile-prox, chawelon001, 2, 174, 53
2016-06-03 09:13:00, mobile-prox, junger001, 2, 168, 57
2016-06-03 09:13:00, mobile-prox, junger001, 2, 168, 57
2016-06-03 09:13:00, mobile-prox, junger001, 2, 168, 57
2016-06-03 09:13:00, mobile-prox, junger001, 2, 168, 57
2016-06-03 09:13:00, mobile-prox, nbasham001, 2, 174, 63
2016-06-03 09:13:00, mobile-prox, nbasham001, 2, 174, 63
2016-06-03 09:13:00, mobile-prox, nbasham001, 2, 174, 63
2016-06-03 09:13:00, mobile-prox, nbasham001, 2, 174, 63
2016-06-03 09:13:00, mobile-prox, nbasham001, 2, 174, 63
2016-06-03 09:13:00, mobile-prox, ckinney001, 2, 174, 73
2016-06-03 09:13:00, mobile-prox, ckinney001, 2, 174, 73
2016-06-03 09:13:00, mobile-prox, ckinney001, 2, 174, 73
2016-06-03 09:13:00, mobile-prox, ckinney001, 2, 174, 73
2016-06-03 09:13:00, mobile-prox, ckinney001, 2, 174, 73
2016-06-03 09:13:00, mobile-prox, bhawelon001, 2, 174, 88
2016-06-03 09:13:00, mobile-prox, bhawelon001, 2, 174, 88
2016-06-03 09:13:00, mobile-prox, bhawelon001, 2, 174, 88
2016-06-03 09:13:00, mobile-prox, bhawelon001, 2, 174, 88
2016-06-03 09:13:00, mobile-prox, bhawelon001, 2, 174, 88
2016-06-03 09:14:00, mobile-prox, gcazar001, 2, 166, 89
2016-06-03 09:14:00, mobile-prox, gcazar001, 2, 166, 89
2016-06-03 09:14:00, mobile-prox, gcazar001, 2, 166, 89
2016-06-03 09:14:00, mobile-prox, cforluniau001, 2, 164, 95
2016-06-03 09:14:00, mobile-prox, cforluniau001, 2, 164, 95
2016-06-03 09:14:00, mobile-prox, gcazar001, 2, 166, 89
2016-06-03 09:14:00, mobile-prox, gcazar001, 2, 166, 89
2016-06-03 09:14:00, mobile-prox, cforluniau001, 2, 164, 95
2016-06-03 09:14:00, mobile-prox, cforluniau001, 2, 164, 95
2016-06-03 09:14:00, mobile-prox, cforluniau001, 2, 164, 95
2016-06-03 09:14:00, mobile-prox, hcocinaro001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, kherrero001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, slea001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jnespola001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jcastellanos001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mvollan001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, anardi001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mshultz001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jcastellanos001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jnespola001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, kherrero001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mshultz001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, hcocinaro001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, slea001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mvollan001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, anardi001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jcastellanos001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mvollan001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mshultz001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jnespola001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, slea001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, anardi001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, kherrero001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, hcocinaro001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jnespola001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, anardi001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mshultz001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jcastellanos001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mvollan001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, kherrero001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, hcocinaro001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, slea001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, slea001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, hcocinaro001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mvollan001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jcastellanos001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, mshultz001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, anardi001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, kherrero001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, jnespola001, 2, 159, 95
2016-06-03 09:14:00, mobile-prox, lalcazar001, 2, 139, 95
2016-06-03 09:14:00, mobile-prox, lalcazar001, 2, 139, 95
2016-06-03 09:14:00, mobile-prox, lalcazar001, 2, 139, 95
2016-06-03 09:14:00, mobile-prox, lalcazar001, 2, 139, 95
2016-06-03 09:14:00, mobile-prox, lalcazar001, 2, 139, 95
2016-06-03 09:14:00, mobile-prox, sflecha001, 2, 129, 95
2016-06-03 09:14:00, mobile-prox, sflecha001, 2, 129, 95
2016-06-03 09:14:00, mobile-prox, sflecha001, 2, 129, 95
2016-06-03 09:14:00, mobile-prox, sflecha001, 2, 129, 95
2016-06-03 09:14:00, mobile-prox, sflecha001, 2, 129, 95
2016-06-03 09:14:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:14:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:14:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:14:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:14:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:15:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:15:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:15:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:15:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:15:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:15:00, mobile-prox, vomalla001, 2, 64, 95
2016-06-03 09:15:00, mobile-prox, vomalla001, 2, 64, 95
2016-06-03 09:15:00, mobile-prox, vomalla001, 2, 64, 95
2016-06-03 09:15:00, mobile-prox, vomalla001, 2, 64, 95
2016-06-03 09:16:00, mobile-prox, lazada001, 2, 61, 73
2016-06-03 09:17:00, mobile-prox, lazada001, 2, 61, 73
2016-06-03 09:17:00, mobile-prox, lazada001, 2, 61, 73
2016-06-03 09:17:00, mobile-prox, lazada001, 2, 61, 73
2016-06-03 09:17:00, mobile-prox, lazada001, 2, 61, 73
2016-06-03 09:17:00, mobile-prox, vhatchett001, 2, 73, 77
2016-06-03 09:17:00, mobile-prox, vhatchett001, 2, 73, 77
2016-06-03 09:17:00, mobile-prox, vhatchett001, 2, 73, 77
2016-06-03 09:17:00, mobile-prox, vhatchett001, 2, 73, 77
2016-06-03 09:17:00, mobile-prox, vhatchett001, 2, 73, 77
2016-06-03 09:17:00, mobile-prox, bridenour001, 2, 73, 82
2016-06-03 09:17:00, mobile-prox, bridenour001, 2, 73, 82
2016-06-03 09:17:00, mobile-prox, bridenour001, 2, 73, 82
2016-06-03 09:18:00, mobile-prox, bridenour001, 2, 73, 82
2016-06-03 09:18:00, mobile-prox, bridenour001, 2, 73, 82
2016-06-03 09:19:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:19:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:19:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:19:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:19:00, mobile-prox, lgrogan001, 2, 79, 95
2016-06-03 09:20:00, mobile-prox, knielson001, 2, 86, 77
2016-06-03 09:20:00, mobile-prox, knielson001, 2, 86, 77
2016-06-03 09:20:00, mobile-prox, knielson001, 2, 86, 77
2016-06-03 09:20:00, mobile-prox, knielson001, 2, 86, 77
2016-06-03 09:20:00, mobile-prox, knielson001, 2, 86, 77
2016-06-03 09:20:00, mobile-prox, ssinagra001, 2, 111, 77
2016-06-03 09:20:00, mobile-prox, ssinagra001, 2, 111, 77
2016-06-03 09:20:00, mobile-prox, ssinagra001, 2, 111, 77
2016-06-03 09:20:00, mobile-prox, ssinagra001, 2, 111, 77
2016-06-03 09:20:00, mobile-prox, ssinagra001, 2, 111, 77
2016-06-03 09:21:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:21:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:21:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:21:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:21:00, mobile-prox, ncalixto001, 2, 119, 95
2016-06-03 09:21:00, mobile-prox, sflecha001, 2, 129, 95
2016-06-03 09:21:00, mobile-prox, cwhelan001, 2, 130, 82
2016-06-03 09:21:00, mobile-prox, csolos001, 2, 124, 82
2016-06-03 09:21:00, mobile-prox, cwhelan001, 2, 130, 82
2016-06-03 09:21:00, mobile-prox, csolos001, 2, 124, 82
2016-06-03 09:21:00, mobile-prox, csolos001, 2, 124, 82
2016-06-03 09:21:00, mobile-prox, cwhelan001, 2, 130, 82
2016-06-03 09:21:00, mobile-prox, csolos001, 2, 124, 82
2016-06-03 09:21:00, mobile-prox, cwhelan001, 2, 130, 82
2016-06-03 09:21:00, mobile-prox, csolos001, 2, 124, 82
2016-06-03 09:21:00, mobile-prox, cwhelan001, 2, 130, 82
2016-06-03 09:21:00, mobile-prox, slowery001, 2, 130, 77
2016-06-03 09:21:00, mobile-prox, iovan001, 2, 124, 77
2016-06-03 09:21:00, mobile-prox, iovan001, 2, 124, 77
2016-06-03 09:21:00, mobile-prox, slowery001, 2, 130, 77
2016-06-03 09:21:00, mobile-prox, slowery001, 2, 130, 77
2016-06-03 09:21:00, mobile-prox, iovan001, 2, 124, 77
2016-06-03 09:21:00, mobile-prox, slowery001, 2, 130, 77
2016-06-03 09:21:00, mobile-prox, iovan001, 2, 124, 77
2016-06-03 09:21:00, mobile-prox, iovan001, 2, 124, 77
2016-06-03 09:21:00, mobile-prox, slowery001, 2, 130, 77
2016-06-03 09:22:00, mobile-prox, sflorez001, 2, 143, 82
2016-06-03 09:22:00, mobile-prox, sflorez001, 2, 143, 82
2016-06-03 09:22:00, mobile-prox, sflorez001, 2, 143, 82
2016-06-03 09:22:00, mobile-prox, sflorez001, 2, 143, 82
2016-06-03 09:22:00, mobile-prox, sflorez001, 2, 143, 82
2016-06-03 09:22:00, mobile-prox, mvollan001, 2, 159, 95
2016-06-03 09:22:00, mobile-prox, slea001, 2, 159, 95
2016-06-03 09:22:00, mobile-prox, hcocinaro001, 2, 159, 95
2016-06-03 09:22:00, mobile-prox, kherrero001, 2, 159, 95
2016-06-03 09:22:00, mobile-prox, mshultz001, 2, 159, 95
